i,cpu_mj,gpu_mj,ane_mj,dram_mj,time_s,size,profiler,phase,variant
23,354.39984608014447,0.0,0.0,73.58117736273917,0.109241333000682,500,mac,phase-29,without
24,350.82717976651696,0.0,0.0,72.83941351439523,0.1081400830007623,500,mac,phase-29,without
25,349.56127013115605,0.0,0.0,72.57658292224077,0.1077498749982623,500,mac,phase-29,without
26,399.81461348479326,0.0,0.0,83.01027867937269,0.1232401249981194,500,mac,phase-29,without
27,357.78056653953445,0.0,0.0,74.28308904381807,0.110283417001483,500,mac,phase-29,without
28,363.9649435656808,0.0,0.0,75.56710129120493,0.1121897089979029,500,mac,phase-29,without
29,352.905762706687,0.0,0.0,73.27097290042619,0.1087807920011982,500,mac,phase-29,without
0,355.31751000520677,0.0,0.0,73.78324951983832,0.1092719590014894,500,mac,phase-16,without
1,350.2562658887155,0.0,0.0,72.7322598359288,0.1077154580016213,500,mac,phase-16,without
2,351.03910799377473,0.0,0.0,72.89482045494073,0.1079562080012692,500,mac,phase-16,without
3,352.04523324830114,0.0,0.0,73.10374680563434,0.1082656250000582,500,mac,phase-16,without
4,347.36078088160747,0.0,0.0,72.13099959193667,0.1068250000025727,500,mac,phase-16,without
5,353.3662284867774,0.0,0.0,73.37805729850474,0.1086718749975261,500,mac,phase-16,without
6,350.7655636148851,0.0,0.0,72.83801775708868,0.1078720840014284,500,mac,phase-16,without
7,353.17776759078373,0.0,0.0,73.33892256148143,0.1086139170001843,500,mac,phase-16,without
8,355.86893975652856,0.0,0.0,73.89775634201503,0.10944154200115,500,mac,phase-16,without
9,354.39078102596784,0.0,0.0,73.59081015620703,0.1089869589995942,500,mac,phase-16,without
10,354.1366069121032,0.0,0.0,73.53802977939847,0.1089087920008751,500,mac,phase-16,without
11,336.51778199022067,0.0,0.0,69.87940300516897,0.1034904169973742,500,mac,phase-16,without
12,355.2480053353128,0.0,0.0,73.76881656830292,0.1092505840024387,500,mac,phase-16,without
13,354.1658720356466,0.0,0.0,73.54410681149463,0.1089177920002839,500,mac,phase-16,without
14,348.69315700606205,0.0,0.0,72.40767337602198,0.1072347500012256,500,mac,phase-16,without
15,355.05290449197474,0.0,0.0,73.72830301690117,0.1091905840003164,500,mac,phase-16,without
16,398.8938216060945,0.0,0.0,82.83206299361113,0.1226731250026205,500,mac,phase-16,without
17,353.3356074134523,0.0,0.0,73.3716986974505,0.1086624579984345,500,mac,phase-16,without
18,330.53766821951785,0.0,0.0,68.63760598116552,0.1016513329996087,500,mac,phase-16,without
19,346.2550728954724,0.0,0.0,71.90139444741146,0.1064849579997826,500,mac,phase-16,without
20,349.15137082892227,0.0,0.0,72.50282349914717,0.1073756660007347,500,mac,phase-16,without
21,341.4818789010037,0.0,0.0,70.91021964295189,0.1050170419985079,500,mac,phase-16,without
22,354.0638505605011,0.0,0.0,73.52292160180167,0.1088864170014858,500,mac,phase-16,without
23,352.4121301159214,0.0,0.0,73.1799345598806,0.1083784579968778,500,mac,phase-16,without
24,354.6372291574377,0.0,0.0,73.64198619866458,0.1090627500016125,500,mac,phase-16,without
25,333.33858460150753,0.0,0.0,69.21922863267379,0.1025127079992671,500,mac,phase-16,without
26,353.2686780710232,0.0,0.0,73.3578005240321,0.108641874998284,500,mac,phase-16,without
27,355.6745152674338,0.0,0.0,73.85738323855767,0.1093817500004661,500,mac,phase-16,without
28,353.8396211657184,0.0,0.0,73.47635937810296,0.10881745900042,500,mac,phase-16,without
29,351.7074649321256,0.0,0.0,73.03360772368504,0.108161750002182,500,mac,phase-16,without
0,375.8387041682209,0.8532480570473594,0.0,80.30770712929747,0.1121187499993539,500,mac,phase-20,without
1,352.36933340744486,0.7999667031589285,0.0,75.29286610131835,0.1051174579988583,500,mac,phase-20,without
2,382.60152306582495,0.8686013509485674,0.0,81.75275915127916,0.1141362080015824,500,mac,phase-20,without
3,368.16940733048455,0.8358368310263452,0.0,78.66896253619961,0.1098308750006253,500,mac,phase-20,without
4,361.8039554734167,0.8213856599015089,0.0,77.30881830993002,0.1079319579985167,500,mac,phase-20,without
5,364.7678145999267,0.8281143629675051,0.0,77.94212384250159,0.1088161250008852,500,mac,phase-20,without
6,361.435641506482,0.8205494948839493,0.0,77.23011845847732,0.1078220839990535,500,mac,phase-20,without
7,371.47406598700417,0.8433392344419819,0.0,79.37508874567934,0.1108167080019484,500,mac,phase-20,without
8,415.29796425727784,0.942830467347616,0.0,88.73920358675761,0.1238900839998677,500,mac,phase-20,without
